asin,name,date,rating,review,brandName,product,clean_review_text
B07FPV716J,Mamaearth-Percent-Natural-Berry-Toothpaste,2019-08-29,5,Pros 1 Natural strawberry flavour 2 SLS Fluoride free toothpaste 3 100 vegan 4 Claims to be plastic responsible Cons None that I found in the last few months Verdict Recommended toothpaste for kids above 1 year My son likes it The strawberry flavour is quite noticeable when you re brushing your kid Wish if this was available as single pack instead of minimum qty as 2 since it takes quite a lot of time to finish the tube when you are taking only a peanut size or less portion for brushingIf you think my review was helpful don t forget to click the helpful link below the review ,Mamaearth,Percent-Natural-Berry-Toothpaste,pros 1 natural strawberry flavour 2 sls fluoride free toothpaste 3 100 vegan 4 claims plastic responsible cons none found last months verdict recommended toothpaste kids 1 year son likes strawberry flavour quite noticeable brushing kid wish available single pack instead minimum qty 2 since takes quite lot time finish tube taking peanut size less portion brushingif think review helpful forget click helpful link review
B07FPV716J,Mamaearth-Percent-Natural-Berry-Toothpaste,2018-07-09,5,Very good product Reliable and very good quality My child 4YO loves it Earlier he was using Chicco toothpaste Now loving it Mamaearth is at par with Chicco in quality yet way economical ,Mamaearth,Percent-Natural-Berry-Toothpaste,good product reliable good quality child 4yo loves earlier using chicco toothpaste loving mamaearth par chicco quality yet way economical
B07FPV716J,Mamaearth-Percent-Natural-Berry-Toothpaste,2019-06-06,4,I bought it for my 2 years baby It s mentioned that even if the child gulps it then also it won t be harmful Although I am trying my best to teach my little one how to spit out while brushing I am happy with the product ,Mamaearth,Percent-Natural-Berry-Toothpaste,bought 2 years baby mentioned even child gulps also harmful although trying best teach little one spit brushing happy product
B07FPV716J,Mamaearth-Percent-Natural-Berry-Toothpaste,2018-04-30,5,The important aspect i considered while placing the order was its safe even if swallowed Small kids love to brush with it Its the tooth paste with all safe ingredients ,Mamaearth,Percent-Natural-Berry-Toothpaste,important aspect considered placing order safe even swallowed small kids love brush tooth paste safe ingredients
B07FPV716J,Mamaearth-Percent-Natural-Berry-Toothpaste,2018-08-18,5,The taste is a bit like mild flavoured bubble gum My 2 yr old likes it Plus it claims to be safe for kids since it is all natural without flouride and SLS chemical used for foaming Wish that the quantity was a bit more,Mamaearth,Percent-Natural-Berry-Toothpaste,taste bit like mild flavoured bubble gum 2 yr old likes plus claims safe kids since natural without flouride sls chemical used foaming wish quantity bit
B07FPV716J,Mamaearth-Percent-Natural-Berry-Toothpaste,2018-12-06,5,It is completely natural so I feel safe for my son Before I used dento shine tooth paste But this has changed a lott Just go for it It safe ,Mamaearth,Percent-Natural-Berry-Toothpaste,completely natural feel safe son used dento shine tooth paste changed lott go safe
B082NWX7JC,Mamaearth-Natural-Turmeric-Saffron-brightning,2018-08-06,5,I bought this because I was super impressed with the ingredients list This one says it s a skin lighting face wash which I felt so disappointed about at first but then I realised it makes your skin lighter by removing tan from your face I am really very impressed with the effects It leaves my skin squeaky clean and makes it brighter I really love the fragrance of this face wash ,Mamaearth,Natural-Turmeric-Saffron-brightning,bought super impressed ingredients list one says skin lighting face wash felt disappointed first realised makes skin lighter removing tan face really impressed effects leaves skin squeaky clean makes brighter really love fragrance face wash
B082NWX7JC,Mamaearth-Natural-Turmeric-Saffron-brightning,2019-01-30,1,It s thick It has beads and I don t know why they want me to scrub my face off everyday It doesn t foam like a facewash It smells like pulpy orange while applying and then smells a bit like turmeric after washing off My face looked bright after using it but not as bright as my previous facewashes Made my skin dry It was annoying since my skin was already dry without it and it made it worse It is definitely not worth the money I got it for 175rs in a sale Still isn t worth it I don t think it worked on my tan I still dont see any changes in skin It s disappointing ,Mamaearth,Natural-Turmeric-Saffron-brightning,thick beads know want scrub face everyday foam like facewash smells like pulpy orange applying smells bit like turmeric washing face looked bright using bright previous facewashes made skin dry annoying since skin already dry without made worse definitely worth money got 175rs sale still worth think worked tan still dont see changes skin disappointing
B082NWX7JC,Mamaearth-Natural-Turmeric-Saffron-brightning,2018-10-15,5,So this is one such facewash free from parabens and sulfate hence made me order it Talking about the natural ingredients like turmeric and liquorice extract attracted it more The consistency of this facewash is bit thick like a scrub making it unusual for others but I loved it as it makes your skin clean and radiant Best for people who wants to get rid of tanning discoloration and pigmentation ,Mamaearth,Natural-Turmeric-Saffron-brightning,one facewash free parabens sulfate hence made order talking natural ingredients like turmeric liquorice extract attracted consistency facewash bit thick like scrub making unusual others loved makes skin clean radiant best people wants get rid tanning discoloration pigmentation
B082NWX7JC,Mamaearth-Natural-Turmeric-Saffron-brightning,2020-01-23,5, It has a pleasant smell You don t need to apply in large quantity Even though it has walnut beads but it s not like an intense scrubber you can use daily Apply some face moisturizer after this Consistency is not liquidy see the image KEY INGREDIENTS Stearic Acid It has cleansing properties It helps to remove dirt sweat and excess sebum from the skin Sodium Cocoyl Glycinate It produces a natural creamy feeling lather Used for cleansing and skin softening Glycerin Used as a moisturizer to treat or prevent dry rough scaly itchy skin and minor skin irritations Palmitic Acid Used for softening or soothing the skin It is the most common saturated fatty acid found in animals plants and microorganism Niacinamide A form of vitamin B3 It helps manage acne rosacea pigmentation issues and wrinkles It also has skin lightening compound Carrot Seed Oil Rich in beta carotene vitamins A and E and pro vitamin A It helps to heal dry chapped and cracked skin balances the moisture in the skin It may even help to reduce wrinkles Tocopheryl Tocopherol Acetate Vitamin E Known for its antioxidant properties Turmeric Powder Haldi It contains antioxidants and anti inflammatory components Liquorice Extract Yashtimadhu one of the most commonly used Ayurvedic herbs It is extracted from Licorice roots It contains powerful antioxidants and anti inflammatory properties Provides natural sun protection helps to regulate the skin s oil production and much more Orange Oil Reduces dark spots and blemishes controls excess oil formed on the skin has antiseptic healing properties boosts circulation in the skin and more Ylang Ylang Oil Known as the Cananga tree a tropical tree that is native from India Promote relaxation kill bacteria lower blood pressure and increase sexual desire Patchouli Oil It can deodorize body odours soothe inflammation fight water retention break up cellulite facilitate the faster healing of wounds by stimulating the growth of new skin moisturize rough and chapped skin and reduce the appearance of blemishes cuts bruises and scars I hope this review and images were helpful ,Mamaearth,Natural-Turmeric-Saffron-brightning,pleasant smell need apply large quantity even though walnut beads like intense scrubber use daily apply face moisturizer consistency liquidy see image key ingredients stearic acid cleansing properties helps remove dirt sweat excess sebum skin sodium cocoyl glycinate produces natural creamy feeling lather used cleansing skin softening glycerin used moisturizer treat prevent dry rough scaly itchy skin minor skin irritations palmitic acid used softening soothing skin common saturated fatty acid found animals plants microorganism niacinamide form vitamin b3 helps manage acne rosacea pigmentation issues wrinkles also skin lightening compound carrot seed oil rich beta carotene vitamins e pro vitamin helps heal dry chapped cracked skin balances moisture skin may even help reduce wrinkles tocopheryl tocopherol acetate vitamin e known antioxidant properties turmeric powder haldi contains antioxidants anti inflammatory components liquorice extract yashtimadhu one commonly used ayurvedic herbs extracted licorice roots contains powerful antioxidants anti inflammatory properties provides natural sun protection helps regulate skin oil production much orange oil reduces dark spots blemishes controls excess oil formed skin antiseptic healing properties boosts circulation skin ylang ylang oil known cananga tree tropical tree native india promote relaxation kill bacteria lower blood pressure increase sexual desire patchouli oil deodorize body odours soothe inflammation fight water retention break cellulite facilitate faster healing wounds stimulating growth new skin moisturize rough chapped skin reduce appearance blemishes cuts bruises scars hope review images helpful
